Datetime,streamflow,quality
1980-10-01,128.929,2
1980-10-02,128.929,2
1980-10-03,113.344,2
1980-10-04,98.256,2
1980-10-05,86.567,2
1980-10-06,86.567,2
1980-10-07,83.701,2
1980-10-08,83.701,2
1980-10-09,72.473,2
1980-10-10,78.039,2
1980-10-11,78.039,2
1980-10-12,80.858,2
1980-10-13,80.858,2
1980-10-14,92.367,2
1980-10-15,108.764,2
1980-10-16,114.881,2
1980-10-17,128.929,2
1980-10-18,110.286,2
1980-10-19,108.764,2
1980-10-20,95.300,2
1980-10-21,85.131,2
1980-10-22,83.701,2
1980-10-23,76.638,2
1980-10-24,78.039,2
1980-10-25,76.638,2
1980-10-26,72.473,2
1980-10-27,71.097,2
1980-10-28,71.097,2
1980-10-29,71.097,2
1980-10-30,69.728,2
1980-10-31,72.473,2
1980-11-01,71.097,2
1980-11-02,73.855,2
1980-11-03,96.775,2
1980-11-04,105.736,2
1980-11-05,114.881,2
1980-11-06,114.881,2
1980-11-07,114.881,2
1980-11-08,111.813,2
1980-11-09,143.351,2
1980-11-10,163.130,2
1980-11-11,220.587,2
1980-11-12,228.061,2
1980-11-13,251.023,2
1980-11-14,258.855,2
1980-11-15,265.183,2
1980-11-16,216.146,2
1980-11-17,154.815,2
1980-11-18,133.695,2
1980-11-19,99.741,2
1980-11-20,107.247,2
1980-11-21,138.503,2
1980-11-22,146.605,2
1980-11-23,122.638,2
1980-11-24,222.074,2
1980-11-25,234.105,2
1980-11-26,251.023,2
1980-11-27,281.247,2
1980-11-28,357.702,2
1980-11-29,421.685,2
1980-11-30,408.582,2
1980-12-01,412.311,2
1980-12-02,388.299,2
1980-12-03,352.398,2
1980-12-04,287.769,2
1980-12-05,269.966,2
1980-12-06,258.855,2
1980-12-07,247.915,2
1980-12-08,229.566,2
1980-12-09,240.207,2
1980-12-10,258.855,2
1980-12-11,257.281,2
1980-12-12,257.281,2
1980-12-13,273.172,2
1980-12-14,295.998,2
1980-12-15,265.183,2
1980-12-16,249.467,2
1980-12-17,406.723,2
1980-12-18,495.412,2
1980-12-19,622.578,2
1980-12-20,736.829,2
1980-12-21,671.000,2
1980-12-22,637.841,2
1980-12-23,527.736,2
1980-12-24,403.013,2
1980-12-25,399.316,2
1980-12-26,363.034,2
1980-12-27,328.032,2
1980-12-28,324.604,2
1980-12-29,355.930,2
1980-12-30,359.476,2
1980-12-31,410.445,2
1981-01-01,622.578,2
1981-01-02,657.662,2
1981-01-03,917.263,2
1981-01-04,807.268,2
1981-01-05,421.685,2
1981-01-06,361.253,2
1981-01-07,314.397,2
1981-01-08,345.371,2
1981-01-09,393.793,2
1981-01-10,370.189,2
1981-01-11,343.622,2
1981-01-12,350.636,2
1981-01-13,352.398,2
1981-01-14,434.939,2
1981-01-15,444.497,2
1981-01-16,459.948,2
1981-01-17,505.433,2
1981-01-18,497.410,2
1981-01-19,473.625,2
1981-01-20,354.162,2
1981-01-21,329.751,2
1981-01-22,352.398,2
1981-01-23,646.623,2
1981-01-24,624.750,2
1981-01-25,804.882,2
1981-01-26,824.040,2
1981-01-27,607.451,2
1981-01-28,875.107,2
1981-01-29,795.365,2
1981-01-30,631.283,2
1981-01-31,603.154,2
1981-02-01,533.879,2
1981-02-02,513.502,2
1981-02-03,431.137,2
1981-02-04,425.457,2
1981-02-05,371.986,2
1981-02-06,343.622,2
1981-02-07,309.339,2
1981-02-08,281.247,2
1981-02-09,299.313,2
1981-02-10,328.032,2
1981-02-11,331.474,2
1981-02-12,391.959,2
1981-02-13,521.618,2
1981-02-14,334.928,2
1981-02-15,316.090,2
1981-02-16,286.133,2
1981-02-17,282.872,2
1981-02-18,282.872,2
1981-02-19,271.567,2
1981-02-20,251.023,2
1981-02-21,244.821,2
1981-02-22,240.207,2
1981-02-23,231.076,2
1981-02-24,225.060,2
1981-02-25,213.204,2
1981-02-26,206.190,2
1981-02-27,197.389,2
1981-02-28,190.414,2
1981-03-01,190.414,2
1981-03-02,214.674,2
1981-03-03,234.105,2
1981-03-04,240.207,2
1981-03-05,281.247,2
1981-03-06,408.582,2
1981-03-07,247.915,2
1981-03-08,237.149,2
1981-03-09,251.023,2
1981-03-10,334.928,2
1981-03-11,463.841,2
1981-03-12,289.408,2
1981-03-13,309.339,2
1981-03-14,326.316,2
1981-03-15,307.660,2
1981-03-16,302.642,2
1981-03-17,294.345,2
1981-03-18,286.133,2
1981-03-19,282.872,2
1981-03-20,282.872,2
1981-03-21,459.948,2
1981-03-22,479.531,2
1981-03-23,624.750,2
1981-03-24,662.097,2
1981-03-25,711.594,2
1981-03-26,748.405,2
1981-03-27,736.829,2
1981-03-28,533.879,2
1981-03-29,509.461,2
1981-03-30,507.445,2
1981-03-31,515.527,2
1981-04-01,592.460,2
1981-04-02,616.078,2
1981-04-03,609.603,2
1981-04-04,725.319,2
1981-04-05,927.287,2
1981-04-06,635.652,2
1981-04-07,646.623,2
1981-04-08,592.460,2
1981-04-09,503.422,2
1981-04-10,442.580,2
1981-04-11,384.652,2
1981-04-12,340.135,2
1981-04-13,326.316,2
1981-04-14,311.022,2
1981-04-15,289.408,2
1981-04-16,273.172,2
1981-04-17,257.281,2
1981-04-18,238.676,2
1981-04-19,225.060,2
1981-04-20,219.103,2
1981-04-21,222.074,2
1981-04-22,207.365,2
1981-04-23,200.898,2
1981-04-24,192.152,2
1981-04-25,181.780,2
1981-04-26,178.354,2
1981-04-27,169.856,2
1981-04-28,166.485,2
1981-04-29,163.130,2
1981-04-30,156.470,2
1981-05-01,163.130,2
1981-05-02,169.856,2
1981-05-03,202.659,2
1981-05-04,286.133,2
1981-05-05,207.365,2
1981-05-06,183.499,2
1981-05-07,169.856,2
1981-05-08,159.792,2
1981-05-09,154.815,2
1981-05-10,149.876,2
1981-05-11,144.976,2
1981-05-12,130.513,2
1981-05-13,133.695,2
1981-05-14,136.896,2
1981-05-15,135.294,2
1981-05-16,135.294,2
1981-05-17,132.102,2
1981-05-18,128.929,2
1981-05-19,128.929,2
1981-05-20,127.349,2
1981-05-21,125.774,2
1981-05-22,125.774,2
1981-05-23,122.638,2
1981-05-24,121.077,2
1981-05-25,119.521,2
1981-05-26,119.521,2
1981-05-27,119.521,2
1981-05-28,119.521,2
1981-05-29,122.638,2
1981-05-30,127.349,2
1981-05-31,121.077,2
1981-06-01,122.638,2
1981-06-02,119.521,2
1981-06-03,116.423,2
1981-06-04,116.423,2
1981-06-05,116.423,2
1981-06-06,113.344,2
1981-06-07,113.344,2
1981-06-08,200.898,2
1981-06-09,206.190,2
1981-06-10,195.639,2
1981-06-11,164.806,2
1981-06-12,158.129,2
1981-06-13,143.351,2
1981-06-14,121.077,2
1981-06-15,119.521,2
1981-06-16,116.423,2
1981-06-17,116.423,2
1981-06-18,116.423,2
1981-06-19,116.423,2
1981-06-20,116.423,2
1981-06-21,116.423,2
1981-06-22,113.344,2
1981-06-23,113.344,2
1981-06-24,113.344,2
1981-06-25,104.229,2
1981-06-26,104.229,2
1981-06-27,104.229,2
1981-06-28,101.232,2
1981-06-29,101.232,2
1981-06-30,101.232,2
1981-07-01,99.741,2
1981-07-02,99.741,2
1981-07-03,98.256,2
1981-07-04,98.256,2
1981-07-05,98.256,2
1981-07-06,98.256,2
1981-07-07,95.300,2
1981-07-08,95.300,2
1981-07-09,95.300,2
1981-07-10,93.831,2
1981-07-11,93.831,2
1981-07-12,93.831,2
1981-07-13,92.367,2
1981-07-14,92.367,2
1981-07-15,92.367,2
1981-07-16,90.909,2
1981-07-17,90.909,2
1981-07-18,89.456,2
1981-07-19,89.456,2
1981-07-20,89.456,2
1981-07-21,89.456,2
1981-07-22,89.456,2
1981-07-23,86.567,2
1981-07-24,86.567,2
1981-07-25,86.567,2
1981-07-26,83.701,2
1981-07-27,83.701,2
1981-07-28,83.701,2
1981-07-29,83.701,2
1981-07-30,83.701,2
1981-07-31,83.701,2
1981-08-01,83.701,2
1981-08-02,83.701,2
1981-08-03,83.701,2
1981-08-04,80.858,2
1981-08-05,80.858,2
1981-08-06,80.858,2
1981-08-07,80.858,2
1981-08-08,80.858,2
1981-08-09,80.858,2
1981-08-10,78.039,2
1981-08-11,78.039,2
1981-08-12,78.039,2
