Datetime,streamflow,quality
1980-10-01,46.558,2
1980-10-02,46.558,2
1980-10-03,46.558,2
1980-10-04,46.056999999999995,2
1980-10-05,46.056999999999995,2
1980-10-06,45.558,2
1980-10-07,45.06100000000001,2
1980-10-08,45.06100000000001,2
1980-10-09,45.06100000000001,2
1980-10-10,45.06100000000001,2
1980-10-11,45.06100000000001,2
1980-10-12,45.06100000000001,2
1980-10-13,45.06100000000001,2
1980-10-14,44.566,2
1980-10-15,44.073,2
1980-10-16,43.092,2
1980-10-17,52.188,2
1980-10-18,51.667,2
1980-10-19,48.57899999999999,2
1980-10-20,45.06100000000001,2
1980-10-21,44.073,2
1980-10-22,44.073,2
1980-10-23,44.073,2
1980-10-24,43.582,2
1980-10-25,43.582,2
1980-10-26,43.582,2
1980-10-27,43.582,2
1980-10-28,43.092,2
1980-10-29,43.092,2
1980-10-30,43.092,2
1980-10-31,43.092,2
1980-11-01,43.092,2
1980-11-02,43.092,2
1980-11-03,43.092,2
1980-11-04,43.092,2
1980-11-05,43.092,2
1980-11-06,43.092,2
1980-11-07,45.558,2
1980-11-08,44.073,2
1980-11-09,44.073,2
1980-11-10,44.566,2
1980-11-11,47.06,2
1980-11-12,56.42,2
1980-11-13,50.115,2
1980-11-14,57.496,2
1980-11-15,66.352,2
1980-11-16,137.36,2
1980-11-17,87.20100000000001,2
1980-11-18,68.634,2
1980-11-19,66.352,2
1980-11-20,61.869,2
1980-11-21,66.92,2
1980-11-22,69.785,2
1980-11-23,60.216,2
1980-11-24,58.57899999999999,2
1980-11-25,58.57899999999999,2
1980-11-26,58.57899999999999,2
1980-11-27,58.57899999999999,2
1980-11-28,58.57899999999999,2
1980-11-29,58.57899999999999,2
1980-11-30,62.424,2
1980-12-01,68.061,2
1980-12-02,58.57899999999999,2
1980-12-03,58.036,2
1980-12-04,58.036,2
1980-12-05,57.496,2
1980-12-06,56.42,2
1980-12-07,55.885,2
1980-12-08,56.42,2
1980-12-09,66.352,2
1980-12-10,58.57899999999999,2
1980-12-11,62.424,2
1980-12-12,57.496,2
1980-12-13,58.57899999999999,2
1980-12-14,58.57899999999999,2
1980-12-15,58.036,2
1980-12-16,57.496,2
1980-12-17,56.957,2
1980-12-18,57.496,2
1980-12-19,57.496,2
1980-12-20,60.765,2
1980-12-21,73.278,2
1980-12-22,65.786,2
1980-12-23,61.317,2
1980-12-24,58.57899999999999,2
1980-12-25,68.634,2
1980-12-26,124.445,2
1980-12-27,141.763,2
1980-12-28,79.832,2
1980-12-29,92.874,2
1980-12-30,69.209,2
1980-12-31,69.209,2
1981-01-01,68.634,2
1981-01-02,105.251,2
1981-01-03,84.104,2
1981-01-04,79.832,2
1981-01-05,78.626,2
1981-01-06,65.786,2
1981-01-07,74.455,2
1981-01-08,62.98,2
1981-01-09,65.221,2
1981-01-10,71.524,2
1981-01-11,73.865,2
1981-01-12,65.786,2
1981-01-13,63.538000000000004,2
1981-01-14,62.98,2
1981-01-15,61.869,2
1981-01-16,87.82600000000001,2
1981-01-17,69.209,2
1981-01-18,80.438,2
1981-01-19,81.653,2
1981-01-20,92.238,2
1981-01-21,73.865,2
1981-01-22,72.107,2
1981-01-23,76.829,2
1981-01-24,73.278,2
1981-01-25,92.874,2
1981-01-26,186.72400000000002,2
1981-01-27,145.468,2
1981-01-28,119.54299999999999,2
1981-01-29,112.65899999999999,2
1981-01-30,152.22,2
1981-01-31,298.91700000000003,2
1981-02-01,218.609,2
1981-02-02,147.707,2
1981-02-03,115.395,2
1981-02-04,111.29899999999999,2
1981-02-05,102.601,2
1981-02-06,113.34100000000001,2
1981-02-07,290.653,2
1981-02-08,198.206,2
1981-02-09,104.587,2
1981-02-10,103.262,2
1981-02-11,100.62899999999999,2
1981-02-12,92.874,2
1981-02-13,83.48899999999999,2
1981-02-14,80.438,2
1981-02-15,83.48899999999999,2
1981-02-16,74.455,2
1981-02-17,74.455,2
1981-02-18,94.79299999999999,2
1981-02-19,117.463,2
1981-02-20,84.104,2
1981-02-21,76.233,2
1981-02-22,74.455,2
1981-02-23,72.691,2
1981-02-24,69.209,2
1981-02-25,65.221,2
1981-02-26,64.658,2
1981-02-27,64.097,2
1981-02-28,63.538000000000004,2
1981-03-01,62.98,2
1981-03-02,58.036,2
1981-03-03,58.57899999999999,2
1981-03-04,58.57899999999999,2
1981-03-05,58.036,2
1981-03-06,57.496,2
1981-03-07,57.496,2
1981-03-08,56.957,2
1981-03-09,54.29,2
1981-03-10,53.235,2
1981-03-11,53.235,2
1981-03-12,53.235,2
1981-03-13,66.92,2
1981-03-14,78.626,2
1981-03-15,97.37200000000001,2
1981-03-16,125.85799999999999,2
1981-03-17,98.02,2
1981-03-18,90.338,2
1981-03-19,75.638,2
1981-03-20,106.585,2
1981-03-21,147.707,2
1981-03-22,94.79299999999999,2
1981-03-23,101.285,2
1981-03-24,119.54299999999999,2
1981-03-25,327.018,2
1981-03-26,208.234,2
1981-03-27,187.53599999999997,2
1981-03-28,205.71099999999998,2
1981-03-29,208.234,2
1981-03-30,183.488,2
1981-03-31,167.601,2
1981-04-01,198.206,2
1981-04-02,189.165,2
1981-04-03,191.61599999999999,2
1981-04-04,286.54900000000004,2
1981-04-05,189.165,2
1981-04-06,171.52599999999998,2
1981-04-07,164.484,2
1981-04-08,159.847,2
1981-04-09,145.468,2
1981-04-10,137.36,2
1981-04-11,130.847,2
1981-04-12,127.277,2
1981-04-13,126.56700000000001,2
1981-04-14,124.445,2
1981-04-15,118.848,2
1981-04-16,114.709,2
1981-04-17,111.978,2
1981-04-18,107.925,2
1981-04-19,105.251,2
1981-04-20,104.587,2
1981-04-21,98.02,2
1981-04-22,93.512,2
1981-04-23,91.603,2
1981-04-24,88.45100000000001,2
1981-04-25,86.579,2
1981-04-26,86.579,2
1981-04-27,85.958,2
1981-04-28,84.104,2
1981-04-29,82.875,2
1981-04-30,80.438,2
1981-05-01,79.832,2
1981-05-02,79.22800000000001,2
1981-05-03,79.22800000000001,2
1981-05-04,80.438,2
1981-05-05,79.22800000000001,2
1981-05-06,76.233,2
1981-05-07,73.865,2
1981-05-08,69.785,2
1981-05-09,68.061,2
1981-05-10,67.49,2
1981-05-11,67.49,2
1981-05-12,66.352,2
1981-05-13,65.221,2
1981-05-14,64.097,2
1981-05-15,62.98,2
1981-05-16,62.98,2
1981-05-17,62.98,2
1981-05-18,62.424,2
1981-05-19,62.424,2
1981-05-20,60.216,2
1981-05-21,58.57899999999999,2
1981-05-22,58.036,2
1981-05-23,57.496,2
1981-05-24,56.957,2
1981-05-25,56.42,2
1981-05-26,55.885,2
1981-05-27,54.82,2
1981-05-28,54.29,2
1981-05-29,53.761,2
1981-05-30,53.235,2
1981-05-31,53.235,2
1981-06-01,52.71,2
1981-06-02,52.71,2
1981-06-03,52.188,2
1981-06-04,52.188,2
1981-06-05,52.188,2
1981-06-06,52.188,2
1981-06-07,51.667,2
1981-06-08,52.188,2
1981-06-09,51.667,2
1981-06-10,51.667,2
1981-06-11,51.667,2
1981-06-12,51.148,2
1981-06-13,51.148,2
1981-06-14,50.115,2
1981-06-15,49.089,2
1981-06-16,49.089,2
1981-06-17,49.601000000000006,2
1981-06-18,49.089,2
1981-06-19,49.089,2
1981-06-20,48.57899999999999,2
1981-06-21,48.57899999999999,2
1981-06-22,48.071000000000005,2
1981-06-23,48.071000000000005,2
1981-06-24,47.06,2
1981-06-25,47.06,2
1981-06-26,47.06,2
1981-06-27,47.06,2
1981-06-28,47.06,2
1981-06-29,47.06,1
1981-06-30,46.558,1
1981-07-01,46.558,1
1981-07-02,46.558,1
1981-07-03,46.558,1
1981-07-04,46.056999999999995,1
1981-07-05,46.056999999999995,1
1981-07-06,46.056999999999995,1
1981-07-07,45.558,1
1981-07-08,45.558,1
1981-07-09,44.566,1
1981-07-10,44.073,1
1981-07-11,44.073,1
1981-07-12,44.566,1
1981-07-13,44.566,1
1981-07-14,44.566,1
1981-07-15,44.073,1
1981-07-16,44.073,1
1981-07-17,43.582,1
1981-07-18,43.582,1
1981-07-19,43.582,1
1981-07-20,43.092,1
1981-07-21,43.092,1
1981-07-22,43.092,1
1981-07-23,43.092,1
1981-07-24,43.092,1
1981-07-25,43.092,1
1981-07-26,43.092,1
1981-07-27,43.092,1
1981-07-28,42.605,1
1981-07-29,42.605,1
1981-07-30,42.605,1
1981-07-31,42.119,1
1981-08-01,42.119,1
1981-08-02,42.119,1
1981-08-03,42.119,1
1981-08-04,42.119,1
1981-08-05,42.119,1
1981-08-06,42.119,1
1981-08-07,41.636,1
1981-08-08,41.636,1
1981-08-09,41.636,1
1981-08-10,41.636,1
1981-08-11,41.636,1
1981-08-12,41.636,1
1981-08-13,41.636,1
1981-08-14,41.636,1
1981-08-15,41.636,1
1981-08-16,41.153999999999996,1
1981-08-17,41.153999999999996,1
1981-08-18,41.153999999999996,1
1981-08-19,41.153999999999996,1
1981-08-20,41.153999999999996,1
