Datetime,streamflow,quality
1980-10-01,5.035,2
1980-10-02,4.779,2
1980-10-03,4.779,2
1980-10-04,4.528,2
1980-10-05,3.804,2
1980-10-06,3.346,2
1980-10-07,3.125,2
1980-10-08,2.699,2
1980-10-09,3.346,2
1980-10-10,4.282,2
1980-10-11,4.779,2
1980-10-12,5.295,2
1980-10-13,5.830,2
1980-10-14,6.382,2
1980-10-15,5.830,2
1980-10-16,6.104,2
1980-10-17,6.104,2
1980-10-18,6.382,2
1980-10-19,6.665,2
1980-10-20,6.952,2
1980-10-21,7.538,2
1980-10-22,6.952,2
1980-10-23,5.830,2
1980-10-24,6.382,2
1980-10-25,8.141,2
1980-10-26,7.243,2
1980-10-27,7.837,2
1980-10-28,8.759,2
1980-10-29,12.082,2
1980-10-30,11.733,2
1980-10-31,10.708,2
1980-11-01,8.759,2
1980-11-02,7.837,2
1980-11-03,7.538,2
1980-11-04,8.448,2
1980-11-05,9.074,2
1980-11-06,10.708,2
1980-11-07,10.043,2
1980-11-08,8.759,2
1980-11-09,7.837,2
1980-11-10,7.243,2
1980-11-11,7.538,2
1980-11-12,6.952,2
1980-11-13,6.104,2
1980-11-14,6.952,2
1980-11-15,6.104,2
1980-11-16,5.561,2
1980-11-17,6.382,2
1980-11-18,7.538,2
1980-11-19,8.759,2
1980-11-20,10.043,2
1980-11-21,13.512,2
1980-11-22,14.998,2
1980-11-23,13.878,2
1980-11-24,15.378,2
1980-11-25,19.769,2
1980-11-26,21.032,2
1980-11-27,17.326,2
1980-11-28,17.725,2
1980-11-29,16.930,2
1980-11-30,26.813,2
1980-12-01,35.084,2
1980-12-02,48.021,2
1980-12-03,67.363,2
1980-12-04,60.458,2
1980-12-05,50.313,2
1980-12-06,41.376,2
1980-12-07,36.107,2
1980-12-08,41.376,2
1980-12-09,40.838,2
1980-12-10,45.210,2
1980-12-11,50.891,2
1980-12-12,43.005,2
1980-12-13,36.623,2
1980-12-14,38.185,2
1980-12-15,41.376,2
1980-12-16,48.591,2
1980-12-17,55.603,2
1980-12-18,58.013,2
1980-12-19,61.694,2
1980-12-20,68.647,2
1980-12-21,81.937,2
1980-12-22,87.480,2
1980-12-23,101.881,2
1980-12-24,87.480,2
1980-12-25,73.864,2
1980-12-26,59.231,2
1980-12-27,56.202,2
1980-12-28,55.006,2
1980-12-29,54.411,2
1980-12-30,54.411,2
1980-12-31,55.006,2
1981-01-01,56.803,2
1981-01-02,72.547,2
1981-01-03,96.029,2
1981-01-04,113.945,2
1981-01-05,130.536,2
1981-01-06,148.603,2
1981-01-07,158.363,2
1981-01-08,156.088,2
1981-01-09,162.950,2
1981-01-10,167.589,2
1981-01-11,152.327,2
1981-01-12,136.216,2
1981-01-13,137.651,2
1981-01-14,135.501,2
1981-01-15,129.131,2
1981-01-16,119.369,2
1981-01-17,110.124,2
1981-01-18,111.647,2
1981-01-19,124.262,2
1981-01-20,135.501,2
1981-01-21,156.845,2
1981-01-22,165.263,2
1981-01-23,171.495,2
1981-01-24,161.415,2
1981-01-25,149.345,2
1981-01-26,132.654,2
1981-01-27,119.369,2
1981-01-28,206.542,2
1981-01-29,196.502,2
1981-01-30,182.621,2
1981-01-31,173.068,2
1981-02-01,162.950,2
1981-02-02,174.645,2
1981-02-03,172.281,2
1981-02-04,194.023,2
1981-02-05,204.855,2
1981-02-06,206.542,2
1981-02-07,197.331,2
1981-02-08,181.817,2
1981-02-09,178.615,2
1981-02-10,174.645,2
1981-02-11,173.856,2
1981-02-12,184.233,2
1981-02-13,186.661,2
1981-02-14,196.502,2
1981-02-15,229.855,2
1981-02-16,303.120,2
1981-02-17,351.032,2
1981-02-18,385.129,2
1981-02-19,386.094,2
1981-02-20,379.361,2
1981-02-21,368.874,2
1981-02-22,364.145,2
1981-02-23,360.379,2
1981-02-24,340.862,2
1981-02-25,315.508,2
1981-02-26,306.639,2
1981-02-27,342.703,2
1981-02-28,360.379,2
1981-03-01,353.826,2
1981-03-02,334.452,2
1981-03-03,303.998,2
1981-03-04,291.792,2
1981-03-05,286.621,2
1981-03-06,281.313,2
1981-03-07,271.822,2
1981-03-08,267.125,2
1981-03-09,285.763,2
1981-03-10,279.404,2
1981-03-11,273.710,2
1981-03-12,268.062,2
1981-03-13,273.710,2
1981-03-14,284.905,2
1981-03-15,327.184,2
1981-03-16,324.475,2
1981-03-17,309.289,2
1981-03-18,311.948,2
1981-03-19,319.082,2
1981-03-20,313.726,2
1981-03-21,328.995,2
1981-03-22,328.995,2
1981-03-23,325.377,2
1981-03-24,320.876,2
1981-03-25,313.726,2
1981-03-26,319.082,2
1981-03-27,328.089,2
1981-03-28,333.540,2
1981-03-29,325.377,2
1981-03-30,311.061,2
1981-03-31,303.120,2
1981-04-01,301.366,2
1981-04-02,300.491,2
1981-04-03,298.743,2
1981-04-04,292.657,2
1981-04-05,302.242,2
1981-04-06,344.547,2
1981-04-07,420.453,2
1981-04-08,449.785,2
1981-04-09,455.950,2
1981-04-10,451.837,2
1981-04-11,400.679,2
1981-04-12,337.193,2
1981-04-13,299.616,2
1981-04-14,286.621,2
1981-04-15,291.792,2
1981-04-16,317.293,2
1981-04-17,339.026,2
1981-04-18,354.759,2
1981-04-19,351.963,2
1981-04-20,314.616,2
1981-04-21,288.341,2
1981-04-22,268.062,2
1981-04-23,241.431,2
1981-04-24,232.506,2
1981-04-25,223.716,2
1981-04-26,210.784,2
1981-04-27,208.235,2
1981-04-28,209.083,2
1981-04-29,203.173,2
1981-04-30,208.235,2
1981-05-01,223.716,2
1981-05-02,221.974,2
1981-05-03,218.506,2
1981-05-04,213.346,2
1981-05-05,211.637,2
1981-05-06,221.974,2
1981-05-07,236.060,2
1981-05-08,255.067,2
1981-05-09,275.603,2
1981-05-10,272.765,2
1981-05-11,258.754,2
1981-05-12,235.169,2
1981-05-13,227.216,2
1981-05-14,221.974,2
1981-05-15,214.203,2
1981-05-16,198.161,2
1981-05-17,193.199,2
1981-05-18,185.850,2
1981-05-19,156.845,2
1981-05-20,150.833,2
1981-05-21,147.123,2
1981-05-22,134.074,2
1981-05-23,131.947,2
1981-05-24,129.131,2
1981-05-25,125.645,2
1981-05-26,122.198,2
1981-05-27,118.589,2
1981-05-28,115.485,2
1981-05-29,107.101,2
1981-05-30,98.209,2
1981-05-31,98.940,2
1981-06-01,94.585,2
1981-06-02,92.433,2
1981-06-03,93.865,2
1981-06-04,98.940,2
1981-06-05,106.350,2
1981-06-06,101.143,2
1981-06-07,98.209,2
1981-06-08,94.585,1
1981-06-09,88.181,1
1981-06-10,84.001,1
1981-06-11,79.213,1
1981-06-12,75.855,1
1981-06-13,73.204,1
1981-06-14,71.239,1
1981-06-15,68.004,1
1981-06-16,66.089,1
1981-06-17,64.192,1
1981-06-18,62.939,1
1981-06-19,60.458,1
1981-06-20,58.013,1
1981-06-21,55.603,1
1981-06-22,53.819,1
1981-06-23,53.819,1
1981-06-24,53.229,1
1981-06-25,52.641,1
1981-06-26,51.472,1
1981-06-27,49.162,1
1981-06-28,46.890,1
1981-06-29,44.655,1
1981-06-30,43.005,1
1981-07-01,41.376,1
1981-07-02,40.302,1
1981-07-03,39.238,1
1981-07-04,37.661,1
1981-07-05,36.107,1
1981-07-06,35.084,1
1981-07-07,34.071,1
1981-07-08,33.069,1
1981-07-09,31.095,1
1981-07-10,30.125,1
1981-07-11,28.689,1
1981-07-12,26.351,1
1981-07-13,25.436,1
1981-07-14,23.639,1
1981-07-15,22.758,1
1981-07-16,21.889,1
1981-07-17,21.032,1
1981-07-18,20.608,1
1981-07-19,20.187,1
1981-07-20,19.354,1
1981-07-21,18.942,1
1981-07-22,18.533,1
1981-07-23,18.128,1
1981-07-24,17.725,1
1981-07-25,17.326,1
1981-07-26,16.930,1
1981-07-27,16.537,1
1981-07-28,16.147,1
1981-07-29,15.378,1
1981-07-30,14.998,1
1981-07-31,13.878,1
1981-08-01,13.512,2
1981-08-02,13.149,2
1981-08-03,12.082,2
1981-08-04,11.733,2
1981-08-05,11.046,2
1981-08-06,10.708,2
1981-08-07,10.374,2
1981-08-08,10.374,2
1981-08-09,9.717,2
1981-08-10,9.074,2
1981-08-11,8.759,2
1981-08-12,8.448,2
1981-08-13,8.141,2
1981-08-14,7.837,2
1981-08-15,7.538,2
1981-08-16,7.243,2
1981-08-17,7.243,2
1981-08-18,6.665,2
1981-08-19,6.382,2
1981-08-20,6.104,2
1981-08-21,5.295,2
1981-08-22,5.295,2
1981-08-23,5.035,2
1981-08-24,4.779,2
1981-08-25,4.528,2
1981-08-26,4.528,2
1981-08-27,4.528,2
1981-08-28,4.528,2
1981-08-29,4.528,2
1981-08-30,4.282,2
1981-08-31,4.040,2
1981-09-01,3.804,2
1981-09-02,3.804,2
1981-09-03,3.572,2
1981-09-04,2.295,2
1981-09-05,2.102,2
1981-09-06,2.295,2
1981-09-07,2.494,2
1981-09-08,2.699,2
1981-09-09,2.699,2
1981-09-10,2.909,2
1981-09-11,2.909,2
1981-09-12,4.040,2
1981-09-13,4.040,2
1981-09-14,6.104,2
1981-09-15,6.665,2
1981-09-16,6.665,2
1981-09-17,6.382,2
1981-09-18,6.104,2
1981-09-19,4.528,2
1981-09-20,4.040,2
1981-09-21,3.804,2
1981-09-22,5.561,2
1981-09-23,4.528,2
1981-09-24,4.040,2
1981-09-25,4.040,2
1981-09-26,3.804,2
1981-09-27,3.572,2
1981-09-28,3.346,2
1981-09-29,3.125,2
1981-09-30,15.761,2
1981-10-01,9.717,2
1981-10-02,7.243,2
1981-10-03,5.561,2
1981-10-04,5.035,2
1981-10-05,4.528,2
1981-10-06,4.040,2
1981-10-07,3.572,2
1981-10-08,3.346,2
1981-10-09,3.125,2
1981-10-10,2.699,2
1981-10-11,2.494,2
1981-10-12,3.125,2
1981-10-13,6.665,2
1981-10-14,5.830,2
1981-10-15,7.538,2
1981-10-16,8.759,2
1981-10-17,7.837,2
1981-10-18,6.665,2
1981-10-19,6.665,2
1981-10-20,6.382,2
1981-10-21,6.952,2
1981-10-22,6.665,2
1981-10-23,5.561,2
1981-10-24,7.243,2
1981-10-25,7.837,2
1981-10-26,9.074,2
1981-10-27,9.717,2
1981-10-28,10.374,2
1981-10-29,10.708,2
1981-10-30,8.759,2
1981-10-31,7.837,2
1981-11-01,7.243,2
1981-11-02,7.837,2
1981-11-03,7.837,2
1981-11-04,7.243,2
1981-11-05,7.243,2
1981-11-06,9.074,2
1981-11-07,8.448,2
1981-11-08,7.837,2
1981-11-09,7.538,2
1981-11-10,8.448,2
1981-11-11,7.837,2
1981-11-12,12.434,2
1981-11-13,40.302,2
1981-11-14,56.202,2
1981-11-15,56.803,2
1981-11-16,49.736,2
1981-11-17,56.202,2
1981-11-18,59.844,2
1981-11-19,69.938,2
1981-11-20,77.192,2
1981-11-21,82.623,2
1981-11-22,71.892,2
1981-11-23,68.647,2
1981-11-24,62.316,2
1981-11-25,71.239,2
1981-11-26,62.316,2
1981-11-27,59.231,2
1981-11-28,58.013,2
1981-11-29,53.229,2
1981-11-30,61.075,2
1981-12-01,62.316,2
1981-12-02,59.231,2
1981-12-03,53.819,2
1981-12-04,51.472,2
1981-12-05,53.819,2
1981-12-06,58.013,2
1981-12-07,53.819,2
1981-12-08,51.472,2
1981-12-09,49.162,2
1981-12-10,58.013,2
1981-12-11,63.565,2
1981-12-12,69.291,2
1981-12-13,79.213,2
1981-12-14,90.298,2
1981-12-15,101.143,2
1981-12-16,112.411,2
1981-12-17,123.572,2
1981-12-18,133.364,2
1981-12-19,144.182,2
1981-12-20,155.333,2
1981-12-21,166.813,2
1981-12-22,178.615,2
1981-12-23,194.023,2
1981-12-24,204.013,2
1981-12-25,218.506,2
1981-12-26,229.855,2
1981-12-27,245.943,2
1981-12-28,203.173,2
1981-12-29,168.368,2
1981-12-30,140.539,2
1981-12-31,134.074,2
1982-01-01,131.947,2
1982-01-02,143.450,2
1982-01-03,209.083,2
1982-01-04,213.346,2
1982-01-05,218.506,2
1982-01-06,255.987,2
1982-01-07,268.062,2
1982-01-08,279.404,2
1982-01-09,290.928,2
1982-01-10,306.639,2
1982-01-11,315.508,2
1982-01-12,320.876,2
1982-01-13,319.979,2
1982-01-14,328.995,2
1982-01-15,337.193,2
1982-01-16,348.247,2
1982-01-17,376.489,2
1982-01-18,414.482,2
1982-01-19,394.819,2
1982-01-20,382.241,2
1982-01-21,375.534,2
1982-01-22,376.489,2
1982-01-23,379.361,2
1982-01-24,480.939,2
1982-01-25,569.079,2
1982-01-26,627.517,2
1982-01-27,742.248,2
1982-01-28,798.281,2
1982-01-29,825.108,2
1982-01-30,786.194,2
1982-01-31,815.316,2
1982-02-01,839.877,2
1982-02-02,757.458,2
1982-02-03,721.165,2
1982-02-04,671.303,2
1982-02-05,622.853,2
1982-02-06,547.884,2
1982-02-07,519.394,2
1982-02-08,490.444,2
1982-02-09,478.836,2
1982-02-10,444.673,2
1982-02-11,408.544,2
1982-02-12,398.722,2
1982-02-13,378.402,2
1982-02-14,375.534,2
1982-02-15,379.361,2
1982-02-16,391.902,2
1982-02-17,402.639,2
1982-02-18,410.519,2
1982-02-19,439.583,2
1982-02-20,479.887,2
1982-02-21,479.887,2
1982-02-22,470.463,2
1982-02-23,422.451,2
1982-02-24,420.453,2
1982-02-25,442.634,2
1982-02-26,463.185,2
