Datetime,streamflow,quality
1980-10-01,504.341,2
1980-10-02,486.454,2
1980-10-03,472.30199999999996,2
1980-10-04,482.903,2
1980-10-05,497.16,2
1980-10-06,493.583,2
1980-10-07,482.903,2
1980-10-08,468.786,2
1980-10-09,458.293,2
1980-10-10,437.54900000000004,2
1980-10-11,434.124,2
1980-10-12,427.3,2
1980-10-13,417.13300000000004,2
1980-10-14,417.13300000000004,2
1980-10-15,417.13300000000004,2
1980-10-16,423.902,2
1980-10-17,434.124,2
1980-10-18,461.782,2
1980-10-19,482.903,2
1980-10-20,490.014,2
1980-10-21,475.827,2
1980-10-22,465.28,2
1980-10-23,447.88,2
1980-10-24,430.707,2
1980-10-25,417.13300000000004,2
1980-10-26,407.05,2
1980-10-27,400.375,2
1980-10-28,390.43199999999996,2
1980-10-29,387.13599999999997,2
1980-10-30,403.708,2
1980-10-31,434.124,2
1980-11-01,423.902,2
1980-11-02,410.402,2
1980-11-03,403.708,2
1980-11-04,393.73699999999997,2
1980-11-05,413.76300000000003,2
1980-11-06,482.903,2
1980-11-07,563.033,2
1980-11-08,600.813,2
1980-11-09,635.52,2
1980-11-10,666.92,2
1980-11-11,710.926,2
1980-11-12,889.7860000000001,2
1980-11-13,1134.74,2
1980-11-14,1234.5710000000001,2
1980-11-15,1246.499,2
1980-11-16,1210.83,2
1980-11-17,1169.654,2
1980-11-18,1065.98,2
1980-11-19,922.01,2
1980-11-20,836.936,2
1980-11-21,816.1,2
1980-11-22,743.5239999999999,2
1980-11-23,686.805,2
1980-11-24,698.83,2
1980-11-25,816.1,2
1980-11-26,1043.38,2
1980-11-27,1157.9769999999999,2
1980-11-28,1146.339,2
1980-11-29,1140.535,2
1980-11-30,1222.681,2
1980-12-01,1282.512,2
1980-12-02,1288.548,2
1980-12-03,1343.289,2
1980-12-04,1518.371,2
1980-12-05,1680.624,2
1980-12-06,1861.918,2
1980-12-07,2063.415,2
1980-12-08,2184.7039999999997,2
1980-12-09,2220.814,2
1980-12-10,2264.406,2
1980-12-11,2257.121,2
1980-12-12,2264.406,2
1980-12-13,2308.28,2
1980-12-14,2352.433,2
1980-12-15,2382.024,2
1980-12-16,2434.1020000000003,2
1980-12-17,2464.029,2
1980-12-18,2479.0389999999998,2
1980-12-19,2516.695,2
1980-12-20,2592.572,2
1980-12-21,2669.196,2
1980-12-22,2746.5609999999997,2
1980-12-23,2793.333,2
1980-12-24,2856.103,2
1980-12-25,2932.2729999999997,2
1980-12-26,3044.355,2
1980-12-27,3069.485,2
1980-12-28,3094.695,2
1980-12-29,3119.985,2
1980-12-30,3196.337,2
1980-12-31,3170.8070000000002,2
1981-01-01,3183.562,2
1981-01-02,3234.783,2
1981-01-03,3312.212,2
1981-01-04,3325.1859999999997,2
1981-01-05,3338.18,2
1981-01-06,3351.1940000000004,2
1981-01-07,3364.2270000000003,2
1981-01-08,3456.013,2
1981-01-09,3562.0879999999997,2
1981-01-10,3615.594,2
1981-01-11,3669.41,2
1981-01-12,3750.715,2
1981-01-13,3860.2009999999996,2
1981-01-14,3915.4040000000005,2
1981-01-15,3915.4040000000005,2
1981-01-16,3873.973,2
